lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+1,XGBoost,0.83,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9997787102210344,0.9994306880823147,0.9942571046785766,801,1,3,290
T+1,XGBoost,0.84,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9997787102210344,0.9994306880823147,0.9942571046785766,801,1,3,290
T+1,XGBoost,0.85,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9997787102210344,0.9994306880823147,0.9942571046785766,801,1,3,290
T+1,XGBoost,0.86,0.9945205479452055,0.9965397923875432,0.9829351535836177,0.9896907216494846,0.9997787102210344,0.9994306880823147,0.9908441353953001,801,1,5,288
T+1,XGBoost,0.87,0.9945205479452055,0.9965397923875432,0.9829351535836177,0.9896907216494846,0.9997787102210344,0.9994306880823147,0.9908441353953001,801,1,5,288
T+1,XGBoost,0.88,0.9945205479452055,0.9965397923875432,0.9829351535836177,0.9896907216494846,0.9997787102210344,0.9994306880823147,0.9908441353953001,801,1,5,288
T+1,XGBoost,0.89,0.9945205479452055,0.9965397923875432,0.9829351535836177,0.9896907216494846,0.9997787102210344,0.9994306880823147,0.9908441353953001,801,1,5,288
T+1,XGBoost,0.9,0.9945205479452055,0.9965397923875432,0.9829351535836177,0.9896907216494846,0.9997787102210344,0.9994306880823147,0.9908441353953001,801,1,5,288
T+1,XGBoost,0.91,0.9945205479452055,0.9965397923875432,0.9829351535836177,0.9896907216494846,0.9997787102210344,0.9994306880823147,0.9908441353953001,801,1,5,288
T+1,XGBoost,0.92,0.9954337899543378,1.0,0.9829351535836177,0.9913941480206541,0.9997787102210344,0.9994306880823147,0.9914675767918089,802,0,5,288
T+1,XGBoost,0.93,0.9945205479452055,1.0,0.9795221843003413,0.9896551724137931,0.9997787102210344,0.9994306880823147,0.9897610921501707,802,0,6,287
T+1,XGBoost,0.94,0.9945205479452055,1.0,0.9795221843003413,0.9896551724137931,0.9997787102210344,0.9994306880823147,0.9897610921501707,802,0,6,287
T+1,XGBoost,0.95,0.9945205479452055,1.0,0.9795221843003413,0.9896551724137931,0.9997787102210344,0.9994306880823147,0.9897610921501707,802,0,6,287
T+1,LightGBM,0.05,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.06,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.07,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.08,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.09,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.1,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.11,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.12,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.13,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.14,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.15,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.16,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.17,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.18,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.19,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.2,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.21,0.9945205479452055,0.9897610921501706,0.9897610921501706,0.9897610921501706,0.9996638097588791,0.9992119066693068,0.9930102218855591,799,3,3,290
T+1,LightGBM,0.22,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.23,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.24,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.25,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.26,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.27,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.28,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.29,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.3,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.31,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.32,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.33,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.34,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.35,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.36,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.37,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.38,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.39,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.4,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.41,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.42,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.43,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.44,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.45,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.46,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.47,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.48,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.49,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.5,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.51,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.52,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.53,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.54,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.55,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.56,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.57,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.58,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.59,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.6,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.61,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.62,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.63,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.64,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.65,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.66,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.67,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.68,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.69,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.7,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.71,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.72,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.73,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.74,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.75,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.76,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.77,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.78,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.79,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.8,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.81,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.82,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.83,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.84,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.85,0.9954337899543378,0.9931506849315068,0.9897610921501706,0.9914529914529915,0.9996638097588791,0.9992119066693068,0.9936336632820679,800,2,3,290
T+1,LightGBM,0.86,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.87,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.88,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.89,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.9,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.91,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.92,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.93,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.94,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+1,LightGBM,0.95,0.9963470319634703,0.9965635738831615,0.9897610921501706,0.9931506849315068,0.9996638097588791,0.9992119066693068,0.9942571046785766,801,1,3,290
T+3,RandomForest,0.05,0.9214611872146119,0.7730870712401056,1.0,0.8720238095238095,0.9987701394976722,0.9968364596341419,0.9463840399002494,716,86,0,293
T+3,RandomForest,0.06,0.9324200913242009,0.7983651226158038,1.0,0.8878787878787879,0.9987701394976722,0.9968364596341419,0.953865336658354,728,74,0,293
T+3,RandomForest,0.07,0.9406392694063926,0.8184357541899442,1.0,0.9001536098310292,0.9987701394976722,0.9968364596341419,0.9594763092269327,737,65,0,293
T+3,RandomForest,0.08,0.9452054794520548,0.830028328611898,1.0,0.9071207430340558,0.9987701394976722,0.9968364596341419,0.9625935162094763,742,60,0,293
T+3,RandomForest,0.09,0.9506849315068493,0.8443804034582133,1.0,0.915625,0.9987701394976722,0.9968364596341419,0.9663341645885286,748,54,0,293
T+3,RandomForest,0.1,0.9570776255707762,0.861764705882353,1.0,0.9257503949447078,0.9987701394976722,0.9968364596341419,0.9706982543640899,755,47,0,293
T+3,RandomForest,0.11,0.9598173515981735,0.8694362017804155,1.0,0.9301587301587302,0.9987701394976722,0.9968364596341419,0.972568578553616,758,44,0,293
T+3,RandomForest,0.12,0.965296803652968,0.8851963746223565,1.0,0.9391025641025641,0.9987701394976722,0.9968364596341419,0.9763092269326683,764,38,0,293
T+3,RandomForest,0.13,0.9662100456621004,0.8878787878787879,1.0,0.9406099518459069,0.9987701394976722,0.9968364596341419,0.976932668329177,765,37,0,293
T+3,RandomForest,0.14,0.9662100456621004,0.8950617283950617,0.9897610921501706,0.940032414910859,0.9987701394976722,0.9968364596341419,0.9736835385937885,768,34,3,290
T+3,RandomForest,0.15,0.9671232876712329,0.9028213166144201,0.9829351535836177,0.9411764705882353,0.9987701394976722,0.9968364596341419,0.9721408935000383,771,31,5,288
T+3,RandomForest,0.16,0.9689497716894977,0.9111111111111111,0.9795221843003413,0.944078947368421,0.9987701394976722,0.9968364596341419,0.9723047330479262,774,28,6,287
T+3,RandomForest,0.17,0.9707762557077626,0.9169329073482428,0.9795221843003413,0.9471947194719472,0.9987701394976722,0.9968364596341419,0.9735516158409437,776,26,6,287
T+3,RandomForest,0.18,0.971689497716895,0.9198717948717948,0.9795221843003413,0.9487603305785124,0.9987701394976722,0.9968364596341419,0.9741750572374525,777,25,6,287
T+3,RandomForest,0.19,0.971689497716895,0.9198717948717948,0.9795221843003413,0.9487603305785124,0.9987701394976722,0.9968364596341419,0.9741750572374525,777,25,6,287
T+3,RandomForest,0.2,0.9735159817351599,0.9258064516129032,0.9795221843003413,0.9519071310116086,0.9987701394976722,0.9968364596341419,0.9754219400304699,779,23,6,287
T+3,RandomForest,0.21,0.9762557077625571,0.9348534201954397,0.9795221843003413,0.9566666666666667,0.9987701394976722,0.9968364596341419,0.9772922642199962,782,20,6,287
T+3,RandomForest,0.22,0.9789954337899544,0.944078947368421,0.9795221843003413,0.9614740368509213,0.9987701394976722,0.9968364596341419,0.9791625884095223,785,17,6,287
T+3,RandomForest,0.23,0.9799086757990868,0.9501661129568106,0.9761092150170648,0.9629629629629629,0.9987701394976722,0.9968364596341419,0.9787029865609015,787,15,7,286
T+3,RandomForest,0.24,0.9799086757990868,0.9501661129568106,0.9761092150170648,0.9629629629629629,0.9987701394976722,0.9968364596341419,0.9787029865609015,787,15,7,286
T+3,RandomForest,0.25,0.9817351598173516,0.9565217391304348,0.9761092150170648,0.9662162162162162,0.9987701394976722,0.9968364596341419,0.9799498693539189,789,13,7,286
T+3,RandomForest,0.26,0.982648401826484,0.9628378378378378,0.9726962457337884,0.967741935483871,0.9987701394976722,0.9968364596341419,0.9794902675052982,791,11,8,285
T+3,RandomForest,0.27,0.982648401826484,0.9628378378378378,0.9726962457337884,0.967741935483871,0.9987701394976722,0.9968364596341419,0.9794902675052982,791,11,8,285
T+3,RandomForest,0.28,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.29,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.3,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.31,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.32,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.33,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.34,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.35,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.36,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.37,0.982648401826484,0.9659863945578231,0.9692832764505119,0.9676320272572402,0.9987701394976722,0.9968364596341419,0.9784072242601687,792,10,9,284
T+3,RandomForest,0.38,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9987701394976722,0.9968364596341419,0.9796541070531861,794,8,9,284
T+3,RandomForest,0.39,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9987701394976722,0.9968364596341419,0.9796541070531861,794,8,9,284
T+3,RandomForest,0.4,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9987701394976722,0.9968364596341419,0.9796541070531861,794,8,9,284
T+3,RandomForest,0.41,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9987701394976722,0.9968364596341419,0.9796541070531861,794,8,9,284
T+3,RandomForest,0.42,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9987701394976722,0.9968364596341419,0.9796541070531861,794,8,9,284
T+3,RandomForest,0.43,0.9853881278538813,0.9759450171821306,0.9692832764505119,0.9726027397260274,0.9987701394976722,0.9968364596341419,0.9802775484496948,795,7,9,284
T+3,RandomForest,0.44,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9987701394976722,0.9968364596341419,0.9785710638080567,795,7,10,283
T+3,RandomForest,0.45,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9987701394976722,0.9968364596341419,0.9785710638080567,795,7,10,283
T+3,RandomForest,0.46,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9987701394976722,0.9968364596341419,0.9785710638080567,795,7,10,283
T+3,RandomForest,0.47,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9987701394976722,0.9968364596341419,0.9785710638080567,795,7,10,283
T+3,RandomForest,0.48,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9987701394976722,0.9968364596341419,0.9785710638080567,795,7,10,283
T+3,RandomForest,0.49,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9987701394976722,0.9968364596341419,0.9785710638080567,795,7,10,283
T+3,RandomForest,0.5,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.51,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.52,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.53,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.54,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.55,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.56,0.9835616438356164,0.9757785467128027,0.962457337883959,0.9690721649484536,0.9987701394976722,0.9968364596341419,0.9768645791664184,795,7,11,282
T+3,RandomForest,0.57,0.9835616438356164,0.9790940766550522,0.9590443686006825,0.9689655172413794,0.9987701394976722,0.9968364596341419,0.9757815359212889,796,6,12,281
T+3,RandomForest,0.58,0.9835616438356164,0.9790940766550522,0.9590443686006825,0.9689655172413794,0.9987701394976722,0.9968364596341419,0.9757815359212889,796,6,12,281
T+3,RandomForest,0.59,0.9835616438356164,0.9790940766550522,0.9590443686006825,0.9689655172413794,0.9987701394976722,0.9968364596341419,0.9757815359212889,796,6,12,281
T+3,RandomForest,0.6,0.9844748858447488,0.9825174825174825,0.9590443686006825,0.9706390328151986,0.9987701394976722,0.9968364596341419,0.9764049773177976,797,5,12,281
T+3,RandomForest,0.61,0.9853881278538813,0.9859649122807017,0.9590443686006825,0.972318339100346,0.9987701394976722,0.9968364596341419,0.9770284187143063,798,4,12,281
T+3,RandomForest,0.62,0.9853881278538813,0.9859649122807017,0.9590443686006825,0.972318339100346,0.9987701394976722,0.9968364596341419,0.9770284187143063,798,4,12,281
T+3,RandomForest,0.63,0.9853881278538813,0.9859649122807017,0.9590443686006825,0.972318339100346,0.9987701394976722,0.9968364596341419,0.9770284187143063,798,4,12,281
T+3,RandomForest,0.64,0.9853881278538813,0.9859649122807017,0.9590443686006825,0.972318339100346,0.9987701394976722,0.9968364596341419,0.9770284187143063,798,4,12,281
T+3,RandomForest,0.65,0.9853881278538813,0.9859649122807017,0.9590443686006825,0.972318339100346,0.9987701394976722,0.9968364596341419,0.9770284187143063,798,4,12,281
